	competition	competition_rep	time	population	sample_rep	dilution	pop_size	density	Unnamed: 8
1406	4D-2	2	12	gfp-rfp	2	-2	10648754914.809961	52000.0	
1407	4D-2	2	12	gfp-rfp	2	-3			
1408	4D-2	2	12	gfp-rfp	3	-2	33174967234.60026	162000.0	
1409	4D-2	2	12	gfp-rfp	3	-3	0.0	0.0	
1410	4D-2	2	12	total	1	-2	28336336828309.31	138372000.0	
1411	4D-2	2	12	total	1	-3			
1412	4D-2	2	12	total	2	-2	14573640235910.877	71166000.0	
1413	4D-2	2	12	total	2	-3			
1414	4D-2	2	12	total	3	-2	23473132372214.938	114624000.0	
1415	4D-2	2	12	total	3	-3	0.0	0.0	
1416	4D-3	2	12	gfp	1	-2	12004723837209.293	66074000.0	
1417	4D-3	2	12	gfp	1	-3			
1418	4D-3	2	12	gfp	2	-2	10310683139534.875	56750000.0	
1419	4D-3	2	12	gfp	2	-3			
1420	4D-3	2	12	gfp	3	-2	9382267441860.457	51640000.0	
1421	4D-3	2	12	gfp	3	-3	0.0	0.0	
1422	4D-3	2	12	rfp	1	-2	7775072674418.599	42794000.0	
1423	4D-3	2	12	rfp	1	-3			
1424	4D-3	2	12	rfp	2	-2	6671511627906.972	36720000.0	
1425	4D-3	2	12	rfp	2	-3			
1426	4D-3	2	12	rfp	3	-2	6238372093023.251	34336000.0	
1427	4D-3	2	12	rfp	3	-3	0.0	0.0	
1428	4D-3	2	12	gfp-rfp	1	-2	38517441860.46509	212000.0	
1429	4D-3	2	12	gfp-rfp	1	-3			
1430	4D-3	2	12	gfp-rfp	2	-2	35247093023.25578	194000.0	
1431	4D-3	2	12	gfp-rfp	2	-3			
1432	4D-3	2	12	gfp-rfp	3	-2	33066860465.116253	182000.0	
1433	4D-3	2	12	gfp-rfp	3	-3	0.0	0.0	
1434	4D-3	2	12	total	1	-2	19856831395348.82	109292000.0	
1435	4D-3	2	12	total	1	-3			
1436	4D-3	2	12	total	2	-2	17052688953488.36	93858000.0	
1437	4D-3	2	12	total	2	-3			
1438	4D-3	2	12	total	3	-2	15686773255813.94	86340000.0	
1439	4D-3	2	12	total	3	-3	0.0	0.0	
1440	4E-2	2	12	gfp	1	-2	35268294817927.14	161162000.0	
1441	4E-2	2	12	gfp	1	-3			
1442	4E-2	2	12	gfp	2	-2	27564338235294.094	125958000.0	
1443	4E-2	2	12	gfp	2	-3			
1444	4E-2	2	12	gfp	3	-2	29801295518207.258	136180000.0	
1445	4E-2	2	12	gfp	3	-3	0.0	0.0	
1446	4E-2	2	12	rfp	1	-2	829394257703.0806	3790000.0	
1447	4E-2	2	12	rfp	1	-3			
1448	4E-2	2	12	rfp	2	-2	685399159663.865	3132000.0	
1449	4E-2	2	12	rfp	2	-3			
1450	4E-2	2	12	rfp	3	-2	729166666666.6661	3332000.0	
1451	4E-2	2	12	rfp	3	-3	0.0	0.0	
1452	4E-2	2	12	gfp-rfp	1	-2	2626050420.168065	12000.0	
1453	4E-2	2	12	gfp-rfp	1	-3			
1454	4E-2	2	12	gfp-rfp	2	-2	875350140.0560217	4000.0	
1455	4E-2	2	12	gfp-rfp	2	-3			
1456	4E-2	2	12	gfp-rfp	3	-2	3939075630.2520976	18000.0	
1457	4E-2	2	12	gfp-rfp	3	-3	0.0	0.0	
1458	4E-2	2	12	total	1	-2	36102941176470.555	164976000.0	
1459	4E-2	2	12	total	1	-3			
1460	4E-2	2	12	total	2	-2	28251488095238.07	129098000.0	
1461	4E-2	2	12	total	2	-3			
1462	4E-2	2	12	total	3	-2	30538340336134.43	139548000.0	
1463	4E-2	2	12	total	3	-3	0.0	0.0	
1464	4E-3	2	12	gfp	1	-1			xx
1465	4E-3	2	12	gfp	1	-2			
1466	4E-3	2	12	gfp	2	-1	16196659482758.623	108219600.0	
1467	4E-3	2	12	gfp	2	-2			
1468	4E-3	2	12	gfp	3	-1	16177681992337.168	108092800.0	
1469	4E-3	2	12	gfp	3	-2			
1470	4E-3	2	12	rfp	1	-1			
1471	4E-3	2	12	rfp	1	-2			
1472	4E-3	2	12	rfp	2	-1	808339319923.3718	5401000.0	
1473	4E-3	2	12	rfp	2	-2			
1474	4E-3	2	12	rfp	3	-1	806184147509.5787	5386600.0	
1475	4E-3	2	12	rfp	3	-2			
1476	4E-3	2	12	gfp-rfp	1	-1			
1477	4E-3	2	12	gfp-rfp	1	-2			
1478	4E-3	2	12	gfp-rfp	2	-1	24814415708.812263	165800.0	
1479	4E-3	2	12	gfp-rfp	2	-2			
1480	4E-3	2	12	gfp-rfp	3	-1	25981800766.28353	173600.0	
1481	4E-3	2	12	gfp-rfp	3	-2			
1482	4E-3	2	12	total	1	-1			
1483	4E-3	2	12	total	1	-2			
1484	4E-3	2	12	total	2	-1	17054627634099.62	113952200.0	
1485	4E-3	2	12	total	2	-2			
1486	4E-3	2	12	total	3	-1	17035829741379.312	113826600.0	
1487	4E-3	2	12	total	3	-2			
1488	8F-2	2	12	gfp	1	-2	26061872909698.992	112212000.0	
1489	8F-2	2	12	gfp	1	-3			
1490	8F-2	2	12	gfp	2	-2	22827015979189.887	98284000.0	
1491	8F-2	2	12	gfp	2	-3			
1492	8F-2	2	12	gfp	3	-2	23788089929394.273	102422000.0	
1493	8F-2	2	12	gfp	3	-3	0.0	0.0	
1494	8F-2	2	12	rfp	1	-2	4245169082125.603	18278000.0	
1495	8F-2	2	12	rfp	1	-3			
1496	8F-2	2	12	rfp	2	-2	3654775176514.306	15736000.0	
1497	8F-2	2	12	rfp	2	-3			
1498	8F-2	2	12	rfp	3	-2	3804347826086.956	16380000.0	
1499	8F-2	2	12	rfp	3	-3	0.0	0.0	
1500	8F-2	2	12	gfp-rfp	1	-2	23690078037.90412	102000.0	
1501	8F-2	2	12	gfp-rfp	1	-3			
1502	8F-2	2	12	gfp-rfp	2	-2	27870680044.593082	120000.0	
1503	8F-2	2	12	gfp-rfp	2	-3			
1504	8F-2	2	12	gfp-rfp	3	-2	32051282051.282047	138000.0	
1505	8F-2	2	12	gfp-rfp	3	-3	0.0	0.0	
1506	8F-2	2	12	total	1	-2	30354422147900.402	130694000.0	
1507	8F-2	2	12	total	1	-3			
1508	8F-2	2	12	total	2	-2	26537532515793.38	114260000.0	
1509	8F-2	2	12	total	2	-3			
1510	8F-2	2	12	total	3	-2	27656540319583.793	119078000.0	
1511	8F-2	2	12	total	3	-3	0.0	0.0	
1512	8F-3	2	12	gfp	1	-2	21885898725687.445	104422000.0	
1513	8F-3	2	12	gfp	1	-3			
1514	8F-3	2	12	gfp	2	-2	15868544600938.959	75712000.0	
1515	8F-3	2	12	gfp	2	-3			
1516	8F-3	2	12	gfp	3	-2	16685949027498.314	79612000.0	
1517	8F-3	2	12	gfp	3	-3	0.0	0.0	
1518	8F-3	2	12	rfp	1	-2	7363765928906.77	35134000.0	
1519	8F-3	2	12	rfp	1	-3			
1520	8F-3	2	12	rfp	2	-2	5315643863179.071	25362000.0	
1521	8F-3	2	12	rfp	2	-3			
1522	8F-3	2	12	rfp	3	-2	5527749832327.294	26374000.0	
1523	8F-3	2	12	rfp	3	-3	0.0	0.0	
1524	8F-3	2	12	gfp-rfp	1	-2	54493628437.290375	260000.0	
1525	8F-3	2	12	gfp-rfp	1	-3			
1526	8F-3	2	12	gfp-rfp	2	-2	28504359490.274967	136000.0	
1527	8F-3	2	12	gfp-rfp	2	-3			
1528	8F-3	2	12	gfp-rfp	3	-2	34372904091.21393	164000.0	
1529	8F-3	2	12	gfp-rfp	3	-3	0.0	0.0	
1530	8F-3	2	12	total	1	-2	29358651911468.797	140076000.0	
1531	8F-3	2	12	total	1	-3			
1532	8F-3	2	12	total	2	-2	21241197183098.582	101346000.0	
1533	8F-3	2	12	total	2	-3			
1534	8F-3	2	12	total	3	-2	22282444668008.04	106314000.0	
1535	8F-3	2	12	total	3	-3	0.0	0.0	
1536	WTctrl	2	12	gfp	1	-2	181574000.0	181574000.0	
1537	WTctrl	2	12	gfp	1	-3	219080000.0	219080000.0	
1538	WTctrl	2	12	gfp	2	-2	184194000.0	184194000.0	
1539	WTctrl	2	12	gfp	2	-3	241280000.0	241280000.0	
1540	WTctrl	2	12	gfp	3	-2	198446000.0	198446000.0	
1541	WTctrl	2	12	gfp	3	-3	206300000.0	206300000.0	
1542	WTctrl	2	12	gfp	4	-2	198842000.0	198842000.0	
1543	WTctrl	2	12	gfp	4	-3	217180000.0	217180000.0	
1544	WTctrl	2	12	gfp	5	-2	191256000.0	191256000.0	
1545	WTctrl	2	12	gfp	5	-3	188340000.0	188340000.0	
1546	WTctrl	2	12	gfp	6	-2	185710000.0	185710000.0	
1547	WTctrl	2	12	gfp	6	-3	165120000.0	165120000.0	
1548	WTctrl	2	12	gfp	7	-2	194474000.0	194474000.0	
1549	WTctrl	2	12	gfp	7	-3	0.0	0.0	
1550	WTctrl	2	12	gfp	8	-2	0.0	0.0	
1551	WTctrl	2	12	gfp	8	-3	0.0	0.0	
1552	WTctrl	2	12	total	1	-2	181574000.0	181574000.0	
1553	WTctrl	2	12	total	1	-3	219080000.0	219080000.0	
1554	WTctrl	2	12	total	2	-2	184194000.0	184194000.0	
1555	WTctrl	2	12	total	2	-3	241280000.0	241280000.0	
1556	WTctrl	2	12	total	3	-2	198446000.0	198446000.0	
1557	WTctrl	2	12	total	3	-3	206300000.0	206300000.0	
1558	WTctrl	2	12	total	4	-2	198842000.0	198842000.0	
1559	WTctrl	2	12	total	4	-3	217180000.0	217180000.0	
1560	WTctrl	2	12	total	5	-2	191256000.0	191256000.0	
1561	WTctrl	2	12	total	5	-3	188340000.0	188340000.0	
1562	WTctrl	2	12	total	6	-2	185710000.0	185710000.0	
1563	WTctrl	2	12	total	6	-3	165120000.0	165120000.0	
1564	WTctrl	2	12	total	7	-2	194474000.0	194474000.0	
1565	WTctrl	2	12	total	7	-3	0.0	0.0	
1566	WTctrl	2	12	total	8	-2	0.0	0.0	
1567	WTctrl	2	12	total	8	-3	0.0	0.0	
1568	2A-1	2	16	gfp	1	-2	9568758647526816.0	70818000.0	
1569	2A-1	2	16	gfp	1	-3			
1570	2A-1	2	16	gfp	2	-2	9787378934624706.0	72436000.0	
1571	2A-1	2	16	gfp	2	-3			
1572	2A-1	2	16	gfp	3	-2	9170702179176764.0	67872000.0	
1573	2A-1	2	16	gfp	3	-3	9028558457281226.0	66820000.0	
1574	2A-1	2	16	rfp	1	-2	829081632653062.0	6136000.0	
1575	2A-1	2	16	rfp	1	-3			
1576	2A-1	2	16	rfp	2	-2	854213507436873.8	6322000.0	
1577	2A-1	2	16	rfp	2	-3			
1578	2A-1	2	16	rfp	3	-2	744227775856105.9	5508000.0	
1579	2A-1	2	16	rfp	3	-3	718825665859564.8	5320000.0	
1580	2A-1	2	16	gfp-rfp	1	-2	3783292978208.236	28000.0	
1581	2A-1	2	16	gfp-rfp	1	-3			
1582	2A-1	2	16	gfp-rfp	2	-2	3242822552749.9165	24000.0	
1583	2A-1	2	16	gfp-rfp	2	-3			
1584	2A-1	2	16	gfp-rfp	3	-2	5945174680041.514	44000.0	
1585	2A-1	2	16	gfp-rfp	3	-3	0.0	0.0	
1586	2A-1	2	16	total	1	-2	1.0405406866136294e+16	77010000.0	
1587	2A-1	2	16	total	1	-3			
1588	2A-1	2	16	total	2	-2	1.064807808716708e+16	78806000.0	
1589	2A-1	2	16	total	2	-3			
1590	2A-1	2	16	total	3	-2	9926820304392954.0	73468000.0	
1591	2A-1	2	16	total	3	-3	9747384123140790.0	72140000.0	
1592	2A-2	2	16	gfp	1	-2	6596276326556980.0	78414000.0	
1593	2A-2	2	16	gfp	1	-3			
1594	2A-2	2	16	gfp	2	-2	6731879630028424.0	80026000.0	
1595	2A-2	2	16	gfp	2	-3			
1596	2A-2	2	16	gfp	3	-2	6822730478508052.0	81106000.0	
1597	2A-2	2	16	gfp	3	-3	6726327633732447.0	79960000.0	
1598	2A-2	2	16	rfp	1	-2	1693358870273063.5	20130000.0	
1599	2A-2	2	16	rfp	1	-3			
1600	2A-2	2	16	rfp	2	-2	1622024129985355.8	19282000.0	
1601	2A-2	2	16	rfp	2	-3			
1602	2A-2	2	16	rfp	3	-2	1633296364889309.5	19416000.0	
1603	2A-2	2	16	rfp	3	-3	1588207425273494.2	18880000.0	
1604	2A-2	2	16	gfp-rfp	1	-2	5888480919975.879	70000.0	
1605	2A-2	2	16	gfp-rfp	1	-3			
1606	2A-2	2	16	gfp-rfp	2	-2	8748600223964.163	104000.0	
1607	2A-2	2	16	gfp-rfp	2	-3			
1608	2A-2	2	16	gfp-rfp	3	-2	9758054095960.027	116000.0	
1609	2A-2	2	16	gfp-rfp	3	-3	0.0	0.0	
1610	2A-2	2	16	total	1	-2	8301412158669996.0	98684000.0	
1611	2A-2	2	16	total	1	-3			
1612	2A-2	2	16	total	2	-2	8371400960461708.0	99516000.0	
1613	2A-2	2	16	total	2	-3			
1614	2A-2	2	16	total	3	-2	8475542951589282.0	100754000.0	
1615	2A-2	2	16	total	3	-3	8314535059005941.0	98840000.0	
1616	2A-3	2	16	gfp	1	-2	4306926169590649.0	56562000.0	
1617	2A-3	2	16	gfp	1	-3			
1618	2A-3	2	16	gfp	2	-2	4382766812865503.0	57558000.0	
1619	2A-3	2	16	gfp	2	-3			
1620	2A-3	2	16	gfp	3	-2	4329617446393768.0	56860000.0	
1621	2A-3	2	16	gfp	3	-3	4475816276803125.0	58780000.0	
1622	2A-3	2	16	rfp	1	-2	2530762670565305.5	33236000.0	
1623	2A-3	2	16	rfp	1	-3			
1624	2A-3	2	16	rfp	2	-2	2375730994152050.0	31200000.0	
1625	2A-3	2	16	rfp	2	-3			
1626	2A-3	2	16	rfp	3	-2	2422636452241719.0	31816000.0	
1627	2A-3	2	16	rfp	3	-3	2520406920077976.0	33100000.0	
1628	2A-3	2	16	gfp-rfp	1	-2	7157651072124.767	94000.0	
1629	2A-3	2	16	gfp-rfp	1	-3			
1630	2A-3	2	16	gfp-rfp	2	-2	8223684210526.327	108000.0	
1631	2A-3	2	16	gfp-rfp	2	-3			
1632	2A-3	2	16	gfp-rfp	3	-2	8985136452241.729	118000.0	
1633	2A-3	2	16	gfp-rfp	3	-3	1522904483430.8013	20000.0	
1634	2A-3	2	16	total	1	-2	6852004142300204.0	89986000.0	
1635	2A-3	2	16	total	1	-3			
1636	2A-3	2	16	total	2	-2	6774945175438606.0	88974000.0	
1637	2A-3	2	16	total	2	-3			
1638	2A-3	2	16	total	3	-2	6770224171539970.0	88912000.0	
1639	2A-3	2	16	total	3	-3	6999269005847963.0	91920000.0	
1640	2B-1	2	16	gfp	1	-2	1.2370547812620986e+16	106340000.0	
1641	2B-1	2	16	gfp	1	-3			
1642	2B-1	2	16	gfp	2	-2	1.2873094046874538e+16	110660000.0	
1643	2B-1	2	16	gfp	2	-3			
1644	2B-1	2	16	gfp	3	-2	1.3018972050984248e+16	111914000.0	
1645	2B-1	2	16	gfp	3	-3	1.3657159236427532e+16	117400000.0	
1646	2B-1	2	16	rfp	1	-2	70496068971678.73	606000.0	
1647	2B-1	2	16	rfp	1	-3			
1648	2B-1	2	16	rfp	2	-2	58863054289883.57	506000.0	
1649	2B-1	2	16	rfp	2	-3			
1650	2B-1	2	16	rfp	3	-2	64446901337145.25	554000.0	
1651	2B-1	2	16	rfp	3	-3	116330146817951.72	1000000.0	
1652	2B-1	2	16	gfp-rfp	1	-2	0.0	0.0	
1653	2B-1	2	16	gfp-rfp	1	-3			
1654	2B-1	2	16	gfp-rfp	2	-2	465320587271.8069	4000.0	
1655	2B-1	2	16	gfp-rfp	2	-3			
1656	2B-1	2	16	gfp-rfp	3	-2	465320587271.8069	4000.0	
1657	2B-1	2	16	gfp-rfp	3	-3	0.0	0.0	
1658	2B-1	2	16	total	1	-2	1.2441043881592664e+16	106946000.0	
1659	2B-1	2	16	total	1	-3			
1660	2B-1	2	16	total	2	-2	1.2932887742338966e+16	111174000.0	
1661	2B-1	2	16	total	2	-3			
1662	2B-1	2	16	total	3	-2	1.3084349593495938e+16	112476000.0	
1663	2B-1	2	16	total	3	-3	1.3773489383245484e+16	118400000.0	
1664	2B-2	2	16	gfp	1	-2	7348961933978576.0	108854000.0	
1665	2B-2	2	16	gfp	1	-3			
1666	2B-2	2	16	gfp	2	-2	7598081576218466.0	112544000.0	
1667	2B-2	2	16	gfp	2	-3			
1668	2B-2	2	16	gfp	3	-2	7141024671621162.0	105774000.0	
1669	2B-2	2	16	gfp	3	-3	6903787158658838.0	102260000.0	
1670	2B-2	2	16	rfp	1	-2	100728050466643.72	1492000.0	
1671	2B-2	2	16	rfp	1	-3			
1672	2B-2	2	16	rfp	2	-2	93976840649844.55	1392000.0	
1673	2B-2	2	16	rfp	2	-3			
1674	2B-2	2	16	rfp	3	-2	78989154856550.38	1170000.0	
1675	2B-2	2	16	rfp	3	-3	105318873142067.16	1560000.0	
1676	2B-2	2	16	gfp-rfp	1	-2	540096785343.93414	8000.0	
1677	2B-2	2	16	gfp-rfp	1	-3			
1678	2B-2	2	16	gfp-rfp	2	-2	135024196335.98354	2000.0	
1679	2B-2	2	16	gfp-rfp	2	-3			
1680	2B-2	2	16	gfp-rfp	3	-2	540096785343.93414	8000.0	
1681	2B-2	2	16	gfp-rfp	3	-3	0.0	0.0	
1682	2B-2	2	16	total	1	-2	7450770178015908.0	110362000.0	
1683	2B-2	2	16	total	1	-3			
1684	2B-2	2	16	total	2	-2	7692328465260983.0	113940000.0	
1685	2B-2	2	16	total	2	-3			
1686	2B-2	2	16	total	3	-2	7221094020048400.0	106960000.0	
1687	2B-2	2	16	total	3	-3	7009106031800905.0	103820000.0	
1688	2B-3	2	16	gfp	1	-2	4092826771421854.0	89018000.0	
1689	2B-3	2	16	gfp	1	-3			
1690	2B-3	2	16	gfp	2	-2	5349392361111122.0	116348000.0	
1691	2B-3	2	16	gfp	2	-3			
1692	2B-3	2	16	gfp	3	-2	4449796227636544.0	96782000.0	
1693	2B-3	2	16	gfp	3	-3	4320967219868182.0	93980000.0	
1694	2B-3	2	16	rfp	1	-2	116598987758945.62	2536000.0	
1695	2B-3	2	16	rfp	1	-3			
1696	2B-3	2	16	rfp	2	-2	140047522363465.44	3046000.0	
1697	2B-3	2	16	rfp	2	-3			
1698	2B-3	2	16	rfp	3	-2	114208156779661.25	2484000.0	
1699	2B-3	2	16	rfp	3	-3	99311440677966.3	2160000.0	
1700	2B-3	2	16	gfp-rfp	1	-2	183910075329.56723	4000.0	
1701	2B-3	2	16	gfp-rfp	1	-3			
1702	2B-3	2	16	gfp-rfp	2	-2	1287370527306.9707	28000.0	
1703	2B-3	2	16	gfp-rfp	2	-3			
1704	2B-3	2	16	gfp-rfp	3	-2	827595338983.0525	18000.0	
1705	2B-3	2	16	gfp-rfp	3	-3	0.0	0.0	
1706	2B-3	2	16	total	1	-2	4209793579331458.5	91562000.0	
1707	2B-3	2	16	total	1	-3			
1708	2B-3	2	16	total	2	-2	5492014624529201.0	119450000.0	
1709	2B-3	2	16	total	2	-3			
1710	2B-3	2	16	total	3	-2	4565659575094171.0	99302000.0	
1711	2B-3	2	16	total	3	-3	4420278660546148.5	96140000.0	
1712	2C-1	2	16	gfp	1	-2	2.1508078018656572e+16	111692000.0	
1713	2C-1	2	16	gfp	1	-3			
1714	2C-1	2	16	gfp	2	-2	2.4102326729999744e+16	125164000.0	
1715	2C-1	2	16	gfp	2	-3			
1716	2C-1	2	16	gfp	3	-2	2.2966957786852524e+16	119268000.0	
1717	2C-1	2	16	gfp	3	-3	2.2279882415558548e+16	115700000.0	
1718	2C-1	2	16	rfp	1	-2	9243166429963.79	48000.0	
1719	2C-1	2	16	rfp	1	-3			
1720	2C-1	2	16	rfp	2	-2	10783694168291.088	56000.0	
1721	2C-1	2	16	rfp	2	-3			
1722	2C-1	2	16	rfp	3	-2	7702638691636.49	40000.0	
1723	2C-1	2	16	rfp	3	-3	57769790187273.68	300000.0	
1724	2C-1	2	16	gfp-rfp	1	-2	0.0	0.0	
1725	2C-1	2	16	gfp-rfp	1	-3			
1726	2C-1	2	16	gfp-rfp	2	-2	0.0	0.0	
1727	2C-1	2	16	gfp-rfp	2	-3			
1728	2C-1	2	16	gfp-rfp	3	-2	385131934581.8245	2000.0	
1729	2C-1	2	16	gfp-rfp	3	-3	3851319345818.245	20000.0	
1730	2C-1	2	16	total	1	-2	2.1517321185086536e+16	111740000.0	
1731	2C-1	2	16	total	1	-3			
1732	2C-1	2	16	total	2	-2	2.4113110424168036e+16	125220000.0	
1733	2C-1	2	16	total	2	-3			
1734	2C-1	2	16	total	3	-2	2.2975430689413324e+16	119312000.0	
1735	2C-1	2	16	total	3	-3	2.2345354844437456e+16	116040000.0	
1736	2C-2	2	16	gfp	1	-2	1.5904709704604964e+16	55804000.0	
1737	2C-2	2	16	gfp	1	-3			
1738	2C-2	2	16	gfp	2	-2	1.5836307254438216e+16	55564000.0	
1739	2C-2	2	16	gfp	2	-3			
1740	2C-2	2	16	gfp	3	-2	1.6795651618026854e+16	58930000.0	
1741	2C-2	2	16	gfp	3	-3	1.600047313483841e+16	56140000.0	
1742	2C-2	2	16	rfp	1	-2	20520735050024.324	72000.0	
1743	2C-2	2	16	rfp	1	-3			
1744	2C-2	2	16	rfp	2	-2	10260367525012.162	36000.0	
1745	2C-2	2	16	rfp	2	-3			
1746	2C-2	2	16	rfp	3	-2	19380694213911.863	68000.0	
1747	2C-2	2	16	rfp	3	-3	17100612541686.938	60000.0	
1748	2C-2	2	16	gfp-rfp	1	-2	0.0	0.0	
1749	2C-2	2	16	gfp-rfp	1	-3			
1750	2C-2	2	16	gfp-rfp	2	-2	0.0	0.0	
1751	2C-2	2	16	gfp-rfp	2	-3			
1752	2C-2	2	16	gfp-rfp	3	-2	0.0	0.0	
1753	2C-2	2	16	gfp-rfp	3	-3	0.0	0.0	
1754	2C-2	2	16	total	1	-2	1.5925230439654988e+16	55876000.0	
1755	2C-2	2	16	total	1	-3			
1756	2C-2	2	16	total	2	-2	1.5846567621963228e+16	55600000.0	
1757	2C-2	2	16	total	2	-3			
1758	2C-2	2	16	total	3	-2	1.6815032312240766e+16	58998000.0	
1759	2C-2	2	16	total	3	-3	1.6017573747380096e+16	56200000.0	
1760	2C-3	2	16	gfp	1	-2	4163626375469665.5	63544000.0	
1761	2C-3	2	16	gfp	1	-3			
1762	2C-3	2	16	gfp	2	-2	5223665836352648.0	79722000.0	
1763	2C-3	2	16	gfp	2	-3			
1764	2C-3	2	16	gfp	3	-2	4433845360305950.5	67668000.0	
1765	2C-3	2	16	gfp	3	-3	4340277777777770.0	66240000.0	
1766	2C-3	2	16	rfp	1	-2	7993869095544.806	122000.0	
1767	2C-3	2	16	rfp	1	-3			
1768	2C-3	2	16	rfp	2	-2	9828527576489.516	150000.0	
1769	2C-3	2	16	rfp	2	-3			
1770	2C-3	2	16	rfp	3	-2	8387010198604.387	128000.0	
1771	2C-3	2	16	rfp	3	-3	18346584809447.098	280000.0	
1772	2C-3	2	16	gfp-rfp	1	-2	0.0	0.0	
1773	2C-3	2	16	gfp-rfp	1	-3			
1774	2C-3	2	16	gfp-rfp	2	-2	0.0	0.0	
1775	2C-3	2	16	gfp-rfp	2	-3			
1776	2C-3	2	16	gfp-rfp	3	-2	262094068706.3871	4000.0	
1777	2C-3	2	16	gfp-rfp	3	-3	0.0	0.0	
1778	2C-3	2	16	total	1	-2	4171620244565210.5	63666000.0	
1779	2C-3	2	16	total	1	-3			
1780	2C-3	2	16	total	2	-2	5233494363929138.0	79872000.0	
1781	2C-3	2	16	total	2	-3			
1782	2C-3	2	16	total	3	-2	4442756558641968.0	67804000.0	
1783	2C-3	2	16	total	3	-3	4358624362587217.0	66520000.0	
1784	4D-2	2	16	gfp	1	-2	9162751553714092.0	110964000.0	
1785	4D-2	2	16	gfp	1	-3			
1786	4D-2	2	16	gfp	2	-2	9130712805986530.0	110576000.0	
1787	4D-2	2	16	gfp	2	-3			
1788	4D-2	2	16	gfp	3	-2	9088600019025046.0	110066000.0	
1789	4D-2	2	16	gfp	3	-3	8993970109499827.0	108920000.0	
1790	4D-2	2	16	rfp	1	-2	1383611486914975.2	16756000.0	
1791	4D-2	2	16	rfp	1	-3			
1792	4D-2	2	16	rfp	2	-2	1381299412336697.8	16728000.0	
1793	4D-2	2	16	rfp	2	-3			
1794	4D-2	2	16	rfp	3	-2	1350416701898275.5	16354000.0	
1795	4D-2	2	16	rfp	3	-3	1451652538790001.5	17580000.0	
1796	4D-2	2	16	gfp-rfp	1	-2	8422557392296.9375	102000.0	
1797	4D-2	2	16	gfp-rfp	1	-3			
1798	4D-2	2	16	gfp-rfp	2	-2	12055817443876.008	146000.0	
1799	4D-2	2	16	gfp-rfp	2	-3			
1800	4D-2	2	16	gfp-rfp	3	-2	11230076523062.582	136000.0	
1801	4D-2	2	16	gfp-rfp	3	-3	0.0	0.0	
1802	4D-2	2	16	total	1	-2	1.0563208155413662e+16	127924000.0	
1803	4D-2	2	16	total	1	-3			
1804	4D-2	2	16	total	2	-2	1.053612385321098e+16	127596000.0	
1805	4D-2	2	16	total	2	-3			
1806	4D-2	2	16	total	3	-2	1.0461476873969448e+16	126692000.0	
1807	4D-2	2	16	total	3	-3	1.0445622648289828e+16	126500000.0	
1808	4D-3	2	16	gfp	1	-2	4214326339737100.0	64020000.0	
1809	4D-3	2	16	gfp	1	-3			
1810	4D-3	2	16	gfp	2	-2	3902431959892139.5	59282000.0	
1811	4D-3	2	16	gfp	2	-3			
1812	4D-3	2	16	gfp	3	-2	4152316102123349.0	63078000.0	
1813	4D-3	2	16	gfp	3	-3	4093202308729348.5	62180000.0	
1814	4D-3	2	16	rfp	1	-2	1486929137175595.2	22588000.0	
1815	4D-3	2	16	rfp	1	-3			
1816	4D-3	2	16	rfp	2	-2	1353561046511625.2	20562000.0	
1817	4D-3	2	16	rfp	2	-3			
1818	4D-3	2	16	rfp	3	-2	1465074148972022.8	22256000.0	
1819	4D-3	2	16	rfp	3	-3	1479819683181662.0	22480000.0	
1820	4D-3	2	16	gfp-rfp	1	-2	6714484327603.627	102000.0	
1821	4D-3	2	16	gfp-rfp	1	-3			
1822	4D-3	2	16	gfp-rfp	2	-2	6846140883046.835	104000.0	
1823	4D-3	2	16	gfp-rfp	2	-3			
1824	4D-3	2	16	gfp-rfp	3	-2	6714484327603.627	102000.0	
1825	4D-3	2	16	gfp-rfp	3	-3	2633131108864.1675	40000.0	
1826	4D-3	2	16	total	1	-2	5714684445567902.0	86812000.0	
1827	4D-3	2	16	total	1	-3			
1828	4D-3	2	16	total	2	-2	5269685288169859.0	80052000.0	
1829	4D-3	2	16	total	2	-3			
1830	4D-3	2	16	total	3	-2	5630819219750579.0	85538000.0	
1831	4D-3	2	16	total	3	-3	5578288254128738.0	84740000.0	
1832	4E-2	2	16	gfp	1	-2	1.165661094684783e+16	172582000.0	
1833	4E-2	2	16	gfp	1	-3			
1834	4E-2	2	16	gfp	2	-2	1.1100331336238156e+16	164346000.0	
1835	4E-2	2	16	gfp	2	-3			
1836	4E-2	2	16	gfp	3	-2	1.1003880718954206e+16	162918000.0	
1837	4E-2	2	16	gfp	3	-3	1.046367621122519e+16	154920000.0	
1838	4E-2	2	16	rfp	1	-2	103475031988103.48	1532000.0	
1839	4E-2	2	16	rfp	1	-3			
1840	4E-2	2	16	rfp	2	-2	89966542172424.17	1332000.0	
1841	4E-2	2	16	rfp	2	-3			
1842	4E-2	2	16	rfp	3	-2	102124183006535.55	1512000.0	
1843	4E-2	2	16	rfp	3	-3	89156032783483.42	1320000.0	
1844	4E-2	2	16	gfp-rfp	1	-2	405254694470.37915	6000.0	
1845	4E-2	2	16	gfp-rfp	1	-3			
1846	4E-2	2	16	gfp-rfp	2	-2	0.0	0.0	
1847	4E-2	2	16	gfp-rfp	2	-3			
